CRA_NAME,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
South Beacon Hill/NewHolly,vic,2019_W17,6.08E-08,9.07E-32,6.08E-08,3.89619E+16,6.08E-08,1
South Park,vic,2019_W17,3.75E-07,2.90E-13,3.75E-07,0.478719571,3.75E-07,2
Sunset Hill/Loyal Heights,vic,2019_W17,5.20E-05,2.91E-10,5.20E-05,9.184636355,5.20E-05,4
University District,vic,2019_W17,0.00025403,1.49E-09,0.000253986,42.75137409,0.00025403,5
Wallingford,vic,2019_W17,3.63E-05,2.09E-10,3.63E-05,6.252089656,3.63E-05,4
Wedgwood/View Ridge,vic,2019_W17,6.49E-05,3.58E-10,6.49E-05,11.67833118,6.49E-05,4
West Seattle Junction/Genesee Hill,vic,2019_W17,2.21E-05,8.34E-11,2.21E-05,5.792884161,2.21E-05,3
Whittier Heights,vic,2019_W17,5.74E-08,1.05E-31,5.73E-08,2.99056E+16,5.74E-08,1
Alki/Admiral,vic,2019_W18,5.45E-05,2.66E-10,5.45E-05,11.04802534,5.45E-05,4
Arbor Heights,vic,2019_W18,1.64E-05,5.61E-11,1.64E-05,4.715633503,1.64E-05,3
Ballard,vic,2019_W18,3.64E-05,1.93E-10,3.64E-05,6.82412192,3.64E-05,4
Beacon Hill,vic,2019_W18,4.37E-08,7.60E-34,4.37E-08,2.38761E+18,4.37E-08,1
Belltown,vic,2019_W18,1.62E-05,8.74E-11,1.62E-05,2.974362438,1.62E-05,3
Broadview/Bitter Lake,vic,2019_W18,5.46E-08,4.07E-34,5.46E-08,6.97695E+18,5.47E-08,1
Capitol Hill,vic,2019_W18,0.000137615,7.92E-10,0.000137591,23.66473963,0.000137615,5
Cascade/Eastlake,vic,2019_W18,0.000112174,6.46E-10,0.000112154,19.2930094,0.000112174,5
Cedar Park/Meadowbrook,vic,2019_W18,0.000118179,7.07E-10,0.000118159,19.55746878,0.000118179,5
Central Area/Squire Park,vic,2019_W18,4.12E-05,2.41E-10,4.12E-05,6.978716868,4.12E-05,4
Columbia City,vic,2019_W18,6.06E-05,3.31E-10,6.05E-05,10.95772154,6.06E-05,4
Downtown Commercial Core,vic,2019_W18,3.73E-05,1.87E-10,3.73E-05,7.347618189,3.73E-05,4
Duwamish/SODO,vic,2019_W18,2.33E-05,8.59E-11,2.33E-05,6.245615945,2.33E-05,4
Fauntleroy/Seaview,vic,2019_W18,3.12E-05,1.23E-10,3.12E-05,7.887327741,3.12E-05,4
First Hill,vic,2019_W18,2.89E-05,1.52E-10,2.89E-05,5.462709246,2.89E-05,4
Fremont,vic,2019_W18,4.89E-05,2.71E-10,4.89E-05,8.765617631,4.89E-05,4
Georgetown,vic,2019_W18,6.13E-05,2.77E-10,6.12E-05,13.40938421,6.13E-05,4
Green Lake,vic,2019_W18,0.000134216,7.56E-10,0.000134192,23.59055224,0.000134215,5
Greenwood/Phinney Ridge,vic,2019_W18,8.39E-05,4.81E-10,8.39E-05,14.49553489,8.40E-05,5
Haller Lake,vic,2019_W18,5.91E-08,3.23E-34,5.91E-08,1.02926E+19,5.91E-08,1
High Point,vic,2019_W18,5.14E-05,2.56E-10,5.13E-05,10.18046872,5.14E-05,4
Highland Park,vic,2019_W18,5.96E-08,3.15E-34,5.96E-08,1.07E+19,5.96E-08,1
Interbay,vic,2019_W18,1.26E-05,5.98E-11,1.26E-05,2.613490402,1.26E-05,3
Judkins Park,vic,2019_W18,5.25E-05,2.91E-10,5.25E-05,9.363211405,5.25E-05,4
Laurelhurst/Sand Point,vic,2019_W18,1.95E-05,8.71E-11,1.95E-05,4.31625704,1.95E-05,3
Licton Springs,vic,2019_W18,1.26E-06,2.06E-12,1.26E-06,0.767987241,1.27E-06,2
Madison Park,vic,2019_W18,7.59E-08,1.50E-34,7.59E-08,3.65706E+19,7.60E-08,1
Madrona/Leschi,vic,2019_W18,3.03E-05,1.56E-10,3.03E-05,5.850091153,3.03E-05,4
Magnolia,vic,2019_W18,2.96E-08,3.38E-15,2.96E-08,0.255329406,2.96E-08,1
Miller Park,vic,2019_W18,2.18E-05,9.70E-11,2.18E-05,4.831738093,2.18E-05,3
Montlake/Portage Bay,vic,2019_W18,1.76E-05,8.61E-11,1.76E-05,3.544254517,1.76E-05,3
Mt. Baker/North Rainier,vic,2019_W18,0.000144332,8.00E-10,0.000144307,25.78495749,0.000144334,5
NA,vic,2019_W18,1.71E-07,8.08E-36,1.70E-07,3.41E+21,1.71E-07,2
North Beach/Blue Ridge,vic,2019_W18,3.96E-08,9.89E-34,3.96E-08,1.50755E+18,3.96E-08,1
North Beacon Hill/Jefferson Park,vic,2019_W18,5.72E-05,3.10E-10,5.72E-05,10.44560918,5.72E-05,4
North Capitol Hill,vic,2019_W18,5.60E-05,2.61E-10,5.59E-05,11.87378441,5.60E-05,4
North Delridge,vic,2019_W18,3.41E-05,1.50E-10,3.41E-05,7.640880841,3.41E-05,4
Northgate/Maple Leaf,vic,2019_W18,5.25E-05,3.07E-10,5.24E-05,8.879175121,5.25E-05,4
Olympic Hills/Victory Heights,vic,2019_W18,5.77E-05,3.32E-10,5.77E-05,9.922594984,5.77E-05,4
Pioneer Square/International District,vic,2019_W18,3.31E-05,1.85E-10,3.31E-05,5.850523179,3.31E-05,4
Queen Anne,vic,2019_W18,9.72E-05,5.63E-10,9.72E-05,16.6346793,9.72E-05,5
Rainier Beach,vic,2019_W18,3.01E-08,1.99E-33,3.01E-08,4.33635E+17,3.01E-08,1
Ravenna/Bryant,vic,2019_W18,0.000120314,7.05E-10,0.000120293,20.3346105,0.000120314,5
Riverview,vic,2019_W18,7.25E-05,3.36E-10,7.25E-05,15.47990637,7.25E-05,4
Roxhill/Westwood,vic,2019_W18,5.55E-05,2.83E-10,5.55E-05,10.77015629,5.55E-05,4
Seward Park,vic,2019_W18,4.13E-08,8.84E-34,4.13E-08,1.83546E+18,4.13E-08,1
South Beacon Hill/NewHolly,vic,2019_W18,4.40E-08,7.44E-34,4.40E-08,2.47873E+18,4.41E-08,1
South Park,vic,2019_W18,1.79E-07,1.12E-13,1.79E-07,0.284004451,1.79E-07,2
Sunset Hill/Loyal Heights,vic,2019_W18,3.26E-05,1.80E-10,3.26E-05,5.849149591,3.26E-05,4
University District,vic,2019_W18,0.000219851,1.29E-09,0.000219813,37.17360606,0.000219851,5
Wallingford,vic,2019_W18,2.31E-05,1.31E-10,2.31E-05,4.029366201,2.31E-05,4
Wedgwood/View Ridge,vic,2019_W18,4.94E-05,2.66E-10,4.94E-05,9.096539657,4.94E-05,4
West Seattle Junction/Genesee Hill,vic,2019_W18,1.50E-05,5.16E-11,1.50E-05,4.312262901,1.50E-05,3
Whittier Heights,vic,2019_W18,4.15E-08,8.71E-34,4.15E-08,1.88398E+18,4.16E-08,1
Alki/Admiral,vic,2019_W19,3.51E-05,1.65E-10,3.51E-05,7.387467725,3.51E-05,4
Arbor Heights,vic,2019_W19,1.07E-05,3.29E-11,1.07E-05,3.414978066,1.07E-05,3
Ballard,vic,2019_W19,2.27E-05,1.17E-10,2.27E-05,4.359162929,2.27E-05,4
Beacon Hill,vic,2019_W19,3.04E-08,4.16E-36,3.04E-08,2.10E+20,3.04E-08,1
Belltown,vic,2019_W19,9.48E-06,5.01E-11,9.48E-06,1.776698537,9.48E-06,3
Broadview/Bitter Lake,vic,2019_W19,3.80E-08,2.13E-36,3.80E-08,6.41E+20,3.80E-08,1
Capitol Hill,vic,2019_W19,0.000108966,6.20E-10,0.000108947,18.96116501,0.000108966,5
Cascade/Eastlake,vic,2019_W19,7.92E-05,4.50E-10,7.92E-05,13.7893824,7.92E-05,5
Cedar Park/Meadowbrook,vic,2019_W19,7.91E-05,4.70E-10,7.91E-05,13.16669247,7.91E-05,5
Central Area/Squire Park,vic,2019_W19,2.64E-05,1.52E-10,2.63E-05,4.508904369,2.64E-05,4
Columbia City,vic,2019_W19,4.30E-05,2.30E-10,4.30E-05,7.964368529,4.30E-05,4
Downtown Commercial Core,vic,2019_W19,2.71E-05,1.30E-10,2.71E-05,5.569539824,2.71E-05,4
Duwamish/SODO,vic,2019_W19,1.58E-05,5.29E-11,1.58E-05,4.683589091,1.58E-05,3
Fauntleroy/Seaview,vic,2019_W19,3.67E-05,1.56E-10,3.67E-05,8.537076715,3.67E-05,4
First Hill,vic,2019_W19,1.87E-05,9.50E-11,1.87E-05,3.631922994,1.87E-05,3
Fremont,vic,2019_W19,3.35E-05,1.82E-10,3.35E-05,6.135661728,3.35E-05,4
Georgetown,vic,2019_W19,4.76E-05,2.02E-10,4.76E-05,11.11676187,4.76E-05,4
Green Lake,vic,2019_W19,0.000104349,5.78E-10,0.000104331,18.6446233,0.00010435,5
Greenwood/Phinney Ridge,vic,2019_W19,5.50E-05,3.11E-10,5.50E-05,9.61196015,5.50E-05,4
Haller Lake,vic,2019_W19,4.11E-08,1.67E-36,4.11E-08,9.60E+20,4.11E-08,1
High Point,vic,2019_W19,4.36E-05,2.11E-10,4.36E-05,8.950973322,4.36E-05,4
Highland Park,vic,2019_W19,4.15E-08,1.62E-36,4.14E-08,1.00E+21,4.15E-08,1
Interbay,vic,2019_W19,7.61E-06,3.47E-11,7.61E-06,1.648904974,7.61E-06,3
Judkins Park,vic,2019_W19,3.37E-05,1.84E-10,3.37E-05,6.112898903,3.37E-05,4
Laurelhurst/Sand Point,vic,2019_W19,1.25E-05,5.27E-11,1.25E-05,2.919850358,1.25E-05,3
Licton Springs,vic,2019_W19,6.50E-07,9.09E-13,6.50E-07,0.4599656,6.51E-07,2
Madison Park,vic,2019_W19,5.28E-08,7.36E-37,5.27E-08,3.58E+21,5.28E-08,1
Madrona/Leschi,vic,2019_W19,1.90E-05,9.48E-11,1.90E-05,3.784527333,1.90E-05,3
Magnolia,vic,2019_W19,1.22E-08,9.90E-16,1.22E-08,0.148686821,1.22E-08,1
Miller Park,vic,2019_W19,1.39E-05,5.86E-11,1.39E-05,3.268520746,1.39E-05,3
Montlake/Portage Bay,vic,2019_W19,1.03E-05,4.87E-11,1.03E-05,2.14431872,1.03E-05,3
Mt. Baker/North Rainier,vic,2019_W19,9.88E-05,5.38E-10,9.88E-05,17.9654919,9.88E-05,5
NA,vic,2019_W19,1.18E-07,3.37E-38,1.18E-07,3.91E+23,1.18E-07,2
North Beach/Blue Ridge,vic,2019_W19,2.76E-08,5.52E-36,2.75E-08,1.30E+20,2.76E-08,1
North Beacon Hill/Jefferson Park,vic,2019_W19,4.25E-05,2.24E-10,4.25E-05,7.968572372,4.25E-05,4
North Capitol Hill,vic,2019_W19,3.80E-05,1.68E-10,3.80E-05,8.491231685,3.80E-05,4
North Delridge,vic,2019_W19,2.18E-05,9.09E-11,2.18E-05,5.168535276,2.18E-05,3
Northgate/Maple Leaf,vic,2019_W19,3.58E-05,2.07E-10,3.58E-05,6.121304456,3.58E-05,4
Olympic Hills/Victory Heights,vic,2019_W19,5.05E-05,2.88E-10,5.05E-05,8.748732398,5.05E-05,4
Pioneer Square/International District,vic,2019_W19,2.22E-05,1.22E-10,2.22E-05,3.994946975,2.22E-05,3
Queen Anne,vic,2019_W19,6.94E-05,3.97E-10,6.94E-05,12.01740027,6.94E-05,4
Rainier Beach,vic,2019_W19,2.09E-08,1.17E-35,2.09E-08,3.56321E+19,2.10E-08,1
Ravenna/Bryant,vic,2019_W19,8.65E-05,5.02E-10,8.65E-05,14.76828475,8.65E-05,5
Riverview,vic,2019_W19,4.93E-05,2.17E-10,4.93E-05,11.06954358,4.93E-05,4
Roxhill/Westwood,vic,2019_W19,4.92E-05,2.46E-10,4.92E-05,9.737219363,4.92E-05,4
Seward Park,vic,2019_W19,2.87E-08,4.89E-36,2.87E-08,1.60E+20,2.88E-08,1
South Beacon Hill/NewHolly,vic,2019_W19,3.06E-08,4.07E-36,3.06E-08,2.19E+20,3.07E-08,1
South Park,vic,2019_W19,8.25E-08,4.11E-14,8.25E-08,0.163510207,8.26E-08,2
Sunset Hill/Loyal Heights,vic,2019_W19,1.96E-05,1.06E-10,1.96E-05,3.588502972,1.96E-05,3
University District,vic,2019_W19,0.000182885,1.06E-09,0.000182853,31.13700914,0.000182884,5
Wallingford,vic,2019_W19,1.41E-05,7.91E-11,1.41E-05,2.501071937,1.41E-05,3
Wedgwood/View Ridge,vic,2019_W19,3.61E-05,1.89E-10,3.61E-05,6.845269181,3.61E-05,4
West Seattle Junction/Genesee Hill,vic,2019_W19,9.78E-06,3.03E-11,9.78E-06,3.122930246,9.78E-06,3
Whittier Heights,vic,2019_W19,2.89E-08,4.82E-36,2.89E-08,1.64E+20,2.89E-08,1
Alki/Admiral,vic,2019_W20,2.19E-05,9.86E-11,2.19E-05,4.814592195,2.19E-05,3
Arbor Heights,vic,2019_W20,6.75E-06,1.85E-11,6.75E-06,2.427486123,6.75E-06,3
Ballard,vic,2019_W20,1.37E-05,6.87E-11,1.37E-05,2.709714136,1.37E-05,3
Beacon Hill,vic,2019_W20,2.05E-08,1.65E-38,2.05E-08,2.40E+22,2.06E-08,1
Belltown,vic,2019_W20,5.38E-06,2.77E-11,5.38E-06,1.032049536,5.38E-06,3
Broadview/Bitter Lake,vic,2019_W20,2.56E-08,8.08E-39,2.56E-08,7.65E+22,2.57E-08,1
Capitol Hill,vic,2019_W20,8.37E-05,4.69E-10,8.37E-05,14.7799721,8.37E-05,5
Cascade/Eastlake,vic,2019_W20,5.42E-05,3.03E-10,5.42E-05,9.582489713,5.42E-05,4
Cedar Park/Meadowbrook,vic,2019_W20,5.14E-05,3.03E-10,5.13E-05,8.609566464,5.14E-05,4
Central Area/Squire Park,vic,2019_W20,1.63E-05,9.34E-11,1.63E-05,2.830774537,1.63E-05,3
Columbia City,vic,2019_W20,2.96E-05,1.54E-10,2.96E-05,5.637762996,2.96E-05,4
Downtown Commercial Core,vic,2019_W20,1.91E-05,8.72E-11,1.91E-05,4.125450252,1.91E-05,3
Duwamish/SODO,vic,2019_W20,1.04E-05,3.12E-11,1.04E-05,3.450400105,1.04E-05,3
Fauntleroy/Seaview,vic,2019_W20,4.17E-05,1.90E-10,4.17E-05,9.09737748,4.17E-05,4
First Hill,vic,2019_W20,1.17E-05,5.76E-11,1.17E-05,2.351348822,1.17E-05,3
Fremont,vic,2019_W20,2.23E-05,1.18E-10,2.23E-05,4.180001731,2.23E-05,3
Georgetown,vic,2019_W20,3.59E-05,1.41E-10,3.59E-05,9.065172904,3.59E-05,4
Green Lake,vic,2019_W20,7.87E-05,4.27E-10,7.87E-05,14.34730553,7.87E-05,4
Greenwood/Phinney Ridge,vic,2019_W20,3.49E-05,1.95E-10,3.49E-05,6.195455657,3.49E-05,4
Haller Lake,vic,2019_W20,2.77E-08,6.21E-39,2.77E-08,1.16E+23,2.78E-08,1
High Point,vic,2019_W20,3.60E-05,1.66E-10,3.60E-05,7.73470748,3.60E-05,4
Highland Park,vic,2019_W20,2.80E-08,6.04E-39,2.80E-08,1.22E+23,2.80E-08,1
Interbay,vic,2019_W20,4.47E-06,1.95E-11,4.47E-06,1.013648462,4.47E-06,3
Judkins Park,vic,2019_W20,2.09E-05,1.12E-10,2.09E-05,3.881276158,2.09E-05,3
Laurelhurst/Sand Point,vic,2019_W20,7.73E-06,3.07E-11,7.73E-06,1.928553993,7.73E-06,3
Licton Springs,vic,2019_W20,3.24E-07,3.86E-13,3.24E-07,0.269561942,3.25E-07,2
Madison Park,vic,2019_W20,3.56E-08,2.60E-39,3.56E-08,4.58E+23,3.56E-08,1
Madrona/Leschi,vic,2019_W20,1.16E-05,5.58E-11,1.16E-05,2.383798684,1.16E-05,3
Magnolia,vic,2019_W20,4.90E-09,2.78E-16,4.90E-09,0.084826005,4.90E-09,1
Miller Park,vic,2019_W20,8.63E-06,3.42E-11,8.63E-06,2.158820382,8.63E-06,3
Montlake/Portage Bay,vic,2019_W20,5.83E-06,2.66E-11,5.83E-06,1.26290347,5.83E-06,3
Mt. Baker/North Rainier,vic,2019_W20,6.56E-05,3.49E-10,6.56E-05,12.17748934,6.56E-05,4
NA,vic,2019_W20,7.96E-08,9.93E-41,7.96E-08,5.98E+25,7.97E-08,1
North Beach/Blue Ridge,vic,2019_W20,1.86E-08,2.24E-38,1.86E-08,1.46E+22,1.86E-08,1
North Beacon Hill/Jefferson Park,vic,2019_W20,3.06E-05,1.56E-10,3.06E-05,5.926826396,3.06E-05,4
North Capitol Hill,vic,2019_W20,2.51E-05,1.05E-10,2.51E-05,5.931880359,2.51E-05,4
North Delridge,vic,2019_W20,1.35E-05,5.29E-11,1.35E-05,3.41355584,1.35E-05,3
Northgate/Maple Leaf,vic,2019_W20,2.37E-05,1.35E-10,2.37E-05,4.101403585,2.37E-05,4
Olympic Hills/Victory Heights,vic,2019_W20,4.28E-05,2.42E-10,4.28E-05,7.512921643,4.28E-05,4
Pioneer Square/International District,vic,2019_W20,1.44E-05,7.75E-11,1.44E-05,2.653832948,1.44E-05,3
Queen Anne,vic,2019_W20,4.80E-05,2.71E-10,4.80E-05,8.440820114,4.80E-05,4
Rainier Beach,vic,2019_W20,1.41E-08,5.01E-38,1.41E-08,3.77E+21,1.42E-08,1
Ravenna/Bryant,vic,2019_W20,6.04E-05,3.46E-10,6.04E-05,10.42412992,6.04E-05,4
Riverview,vic,2019_W20,3.25E-05,1.35E-10,3.25E-05,7.73268355,3.25E-05,4
Roxhill/Westwood,vic,2019_W20,4.23E-05,2.05E-10,4.23E-05,8.646937565,4.23E-05,4
Seward Park,vic,2019_W20,1.94E-08,1.97E-38,1.94E-08,1.80E+22,1.94E-08,1
South Beacon Hill/NewHolly,vic,2019_W20,2.07E-08,1.61E-38,2.07E-08,2.50E+22,2.07E-08,1
South Park,vic,2019_W20,3.68E-08,1.45E-14,3.68E-08,0.092160315,3.68E-08,1
Sunset Hill/Loyal Heights,vic,2019_W20,1.15E-05,6.10E-11,1.15E-05,2.140571348,1.15E-05,3
University District,vic,2019_W20,0.000147549,8.50E-10,0.000147524,25.35266877,0.000147549,5
Wallingford,vic,2019_W20,8.39E-06,4.62E-11,8.39E-06,1.50903992,8.39E-06,3
Wedgwood/View Ridge,vic,2019_W20,2.56E-05,1.30E-10,2.56E-05,5.022405264,2.56E-05,4
West Seattle Junction/Genesee Hill,vic,2019_W20,6.19E-06,1.70E-11,6.19E-06,2.219939278,6.19E-06,3
Whittier Heights,vic,2019_W20,1.95E-08,1.93E-38,1.95E-08,1.85E+22,1.95E-08,1
Alki/Admiral,vic,2019_W21,1.34E-05,5.74E-11,1.34E-05,3.087352152,1.34E-05,3
Arbor Heights,vic,2019_W21,4.18E-06,1.01E-11,4.18E-06,1.709355051,4.18E-06,3
Ballard,vic,2019_W21,8.11E-06,3.94E-11,8.11E-06,1.654741393,8.11E-06,3
Beacon Hill,vic,2019_W21,1.36E-08,5.11E-41,1.36E-08,3.37E+24,1.36E-08,1
Belltown,vic,2019_W21,2.99E-06,1.50E-11,2.99E-06,0.588544231,2.99E-06,3
Broadview/Bitter Lake,vic,2019_W21,1.69E-08,2.38E-41,1.69E-08,1.13E+25,1.70E-08,1
Capitol Hill,vic,2019_W21,6.29E-05,3.46E-10,6.29E-05,11.31466656,6.29E-05,4
Cascade/Eastlake,vic,2019_W21,3.63E-05,2.00E-10,3.63E-05,6.53633349,3.63E-05,4
Cedar Park/Meadowbrook,vic,2019_W21,3.26E-05,1.91E-10,3.26E-05,5.520301725,3.26E-05,4
Central Area/Squire Park,vic,2019_W21,9.93E-06,5.59E-11,9.92E-06,1.743455344,9.93E-06,3
Columbia City,vic,2019_W21,1.99E-05,1.00E-10,1.99E-05,3.92383112,1.99E-05,3
Downtown Commercial Core,vic,2019_W21,1.31E-05,5.66E-11,1.31E-05,3.014360255,1.31E-05,3
Duwamish/SODO,vic,2019_W21,6.73E-06,1.78E-11,6.73E-06,2.520173843,6.73E-06,3
Fauntleroy/Seaview,vic,2019_W21,4.65E-05,2.22E-10,4.65E-05,9.631937248,4.65E-05,4
First Hill,vic,2019_W21,7.17E-06,3.40E-11,7.17E-06,1.496471933,7.17E-06,3
Fremont,vic,2019_W21,1.45E-05,7.44E-11,1.45E-05,2.798045109,1.45E-05,3
Georgetown,vic,2019_W21,2.65E-05,9.46E-11,2.65E-05,7.338473349,2.65E-05,4
Green Lake,vic,2019_W21,5.81E-05,3.08E-10,5.81E-05,10.85186428,5.81E-05,4
Greenwood/Phinney Ridge,vic,2019_W21,2.17E-05,1.19E-10,2.17E-05,3.918773193,2.17E-05,3
Haller Lake,vic,2019_W21,1.83E-08,1.79E-41,1.83E-08,1.75E+25,1.83E-08,1
High Point,vic,2019_W21,2.90E-05,1.26E-10,2.90E-05,6.629807128,2.90E-05,4
Highland Park,vic,2019_W21,1.85E-08,1.74E-41,1.85E-08,1.83E+25,1.85E-08,1
Interbay,vic,2019_W21,2.57E-06,1.06E-11,2.57E-06,0.612920197,2.57E-06,2
Judkins Park,vic,2019_W21,1.28E-05,6.65E-11,1.28E-05,2.419551687,1.28E-05,3
Laurelhurst/Sand Point,vic,2019_W21,4.69E-06,1.74E-11,4.69E-06,1.255473388,4.70E-06,3
Licton Springs,vic,2019_W21,1.58E-07,1.59E-13,1.58E-07,0.156004683,1.58E-07,2
Madison Park,vic,2019_W21,2.35E-08,7.08E-42,2.35E-08,7.28E+25,2.35E-08,1
Madrona/Leschi,vic,2019_W21,6.91E-06,3.20E-11,6.90E-06,1.475891106,6.91E-06,3
Magnolia,vic,2019_W21,1.92E-09,7.58E-17,1.92E-09,0.04782977,1.92E-09,1
Miller Park,vic,2019_W21,5.24E-06,1.93E-11,5.24E-06,1.405354108,5.24E-06,3
Montlake/Portage Bay,vic,2019_W21,3.24E-06,1.42E-11,3.24E-06,0.730942191,3.24E-06,3
Mt. Baker/North Rainier,vic,2019_W21,4.26E-05,2.22E-10,4.26E-05,8.106846614,4.26E-05,4
NA,vic,2019_W21,5.25E-08,2.22E-43,5.24E-08,1.15E+28,5.25E-08,1
North Beach/Blue Ridge,vic,2019_W21,1.23E-08,7.07E-41,1.23E-08,2.00E+24,1.23E-08,1
North Beacon Hill/Jefferson Park,vic,2019_W21,2.16E-05,1.06E-10,2.16E-05,4.338837507,2.16E-05,3
North Capitol Hill,vic,2019_W21,1.62E-05,6.33E-11,1.62E-05,4.086420398,1.62E-05,3
North Delridge,vic,2019_W21,8.21E-06,3.00E-11,8.21E-06,2.222023286,8.21E-06,3
Northgate/Maple Leaf,vic,2019_W21,1.53E-05,8.63E-11,1.53E-05,2.696325499,1.53E-05,3
Olympic Hills/Victory Heights,vic,2019_W21,3.55E-05,1.97E-10,3.55E-05,6.342655536,3.55E-05,4
Pioneer Square/International District,vic,2019_W21,9.17E-06,4.81E-11,9.17E-06,1.731454452,9.17E-06,3
Queen Anne,vic,2019_W21,3.26E-05,1.80E-10,3.25E-05,5.819288516,3.26E-05,4
Rainier Beach,vic,2019_W21,9.35E-09,1.68E-40,9.35E-09,4.88E+23,9.37E-09,1
Ravenna/Bryant,vic,2019_W21,4.12E-05,2.33E-10,4.12E-05,7.219384071,4.12E-05,4
Riverview,vic,2019_W21,2.10E-05,8.15E-11,2.10E-05,5.326705724,2.10E-05,3
Roxhill/Westwood,vic,2019_W21,3.56E-05,1.65E-10,3.56E-05,7.61217383,3.56E-05,4
Seward Park,vic,2019_W21,1.28E-08,6.15E-41,1.28E-08,2.50E+24,1.28E-08,1
South Beacon Hill/NewHolly,vic,2019_W21,1.37E-08,4.98E-41,1.37E-08,3.51E+24,1.37E-08,1
South Park,vic,2019_W21,1.61E-08,4.97E-15,1.61E-08,0.051314884,1.61E-08,1
Sunset Hill/Loyal Heights,vic,2019_W21,6.57E-06,3.41E-11,6.57E-06,1.25333961,6.57E-06,3
University District,vic,2019_W21,0.000116528,6.64E-10,0.000116508,20.2567088,0.000116529,5
Wallingford,vic,2019_W21,4.87E-06,2.63E-11,4.87E-06,0.893488162,4.87E-06,3
Wedgwood/View Ridge,vic,2019_W21,1.78E-05,8.64E-11,1.78E-05,3.627061223,1.78E-05,3
West Seattle Junction/Genesee Hill,vic,2019_W21,3.83E-06,9.28E-12,3.83E-06,1.56324603,3.83E-06,3
Whittier Heights,vic,2019_W21,1.29E-08,6.05E-41,1.29E-08,2.57E+24,1.29E-08,1
Alki/Admiral,vic,2019_W22,8.05E-06,3.27E-11,8.05E-06,1.959219566,8.05E-06,3
Arbor Heights,vic,2019_W22,2.55E-06,5.34E-12,2.55E-06,1.198912663,2.55E-06,2
Ballard,vic,2019_W22,4.72E-06,2.21E-11,4.72E-06,0.998494838,4.72E-06,3
Beacon Hill,vic,2019_W22,8.82E-09,1.29E-43,8.82E-09,5.59E+26,8.84E-09,1
Belltown,vic,2019_W22,1.63E-06,7.96E-12,1.63E-06,0.331418446,1.63E-06,2
Broadview/Bitter Lake,vic,2019_W22,1.10E-08,5.70E-44,1.10E-08,1.98E+27,1.10E-08,1
Capitol Hill,vic,2019_W22,4.65E-05,2.51E-10,4.65E-05,8.556367971,4.66E-05,4
Cascade/Eastlake,vic,2019_W22,2.40E-05,1.29E-10,2.39E-05,4.401957209,2.40E-05,4
Cedar Park/Meadowbrook,vic,2019_W22,2.04E-05,1.18E-10,2.04E-05,3.491071849,2.04E-05,3
Central Area/Squire Park,vic,2019_W22,5.93E-06,3.29E-11,5.93E-06,1.059550882,5.93E-06,3
Columbia City,vic,2019_W22,1.32E-05,6.40E-11,1.32E-05,2.7007447,1.32E-05,3
Downtown Commercial Core,vic,2019_W22,8.91E-06,3.59E-11,8.91E-06,2.185128106,8.91E-06,3
Duwamish/SODO,vic,2019_W22,4.27E-06,9.83E-12,4.27E-06,1.834973667,4.28E-06,3
Fauntleroy/Seaview,vic,2019_W22,5.10E-05,2.53E-10,5.10E-05,10.18655496,5.10E-05,4
First Hill,vic,2019_W22,4.33E-06,1.97E-11,4.33E-06,0.941693019,4.33E-06,3
Fremont,vic,2019_W22,9.29E-06,4.61E-11,9.29E-06,1.851066081,9.29E-06,3
Georgetown,vic,2019_W22,1.92E-05,6.18E-11,1.92E-05,5.930010131,1.93E-05,3
Green Lake,vic,2019_W22,4.22E-05,2.17E-10,4.22E-05,8.114744056,4.22E-05,4
Greenwood/Phinney Ridge,vic,2019_W22,1.33E-05,7.13E-11,1.33E-05,2.44667002,1.33E-05,3
Haller Lake,vic,2019_W22,1.19E-08,4.22E-44,1.19E-08,3.12E+27,1.19E-08,1
High Point,vic,2019_W22,2.31E-05,9.28E-11,2.31E-05,5.668254807,2.31E-05,4
Highland Park,vic,2019_W22,1.20E-08,4.09E-44,1.20E-08,3.27E+27,1.20E-08,1
Interbay,vic,2019_W22,1.45E-06,5.69E-12,1.45E-06,0.366650633,1.45E-06,2
Judkins Park,vic,2019_W22,7.64E-06,3.88E-11,7.64E-06,1.489556728,7.64E-06,3
Laurelhurst/Sand Point,vic,2019_W22,2.81E-06,9.61E-12,2.81E-06,0.8101579,2.81E-06,2
Licton Springs,vic,2019_W22,7.61E-08,6.38E-14,7.61E-08,0.089648385,7.62E-08,1
Madison Park,vic,2019_W22,1.53E-08,1.57E-44,1.53E-08,1.38E+28,1.53E-08,1
Madrona/Leschi,vic,2019_W22,4.05E-06,1.80E-11,4.05E-06,0.903406922,4.05E-06,3
Magnolia,vic,2019_W22,7.41E-10,2.01E-17,7.41E-10,0.02679254,7.42E-10,1
Miller Park,vic,2019_W22,3.13E-06,1.07E-11,3.13E-06,0.90686151,3.13E-06,3
Montlake/Portage Bay,vic,2019_W22,1.77E-06,7.41E-12,1.77E-06,0.418162061,1.77E-06,2
Mt. Baker/North Rainier,vic,2019_W22,2.72E-05,1.38E-10,2.72E-05,5.33151381,2.73E-05,4
NA,vic,2019_W22,3.40E-08,3.99E-46,3.40E-08,2.68E+30,3.41E-08,1
