GEOID,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
53033024602,h1n1pdm,2019_W01,8.25E-05,1.80E-07,8.25E-05,0.037665829,8.25E-05,3
53033024701,h1n1pdm,2019_W01,3.12E-07,3.18E-53,3.12E-07,2.81E+39,3.12E-07,1
53033024702,h1n1pdm,2019_W01,3.06E-07,3.43E-53,3.06E-07,2.51E+39,3.06E-07,1
53033024800,h1n1pdm,2019_W01,0.008115031,0.000905223,0.008114775,0.072615562,0.008115031,5
53033024901,h1n1pdm,2019_W01,3.19E-07,2.13E-53,3.19E-07,4.38E+39,3.19E-07,1
53033024902,h1n1pdm,2019_W01,7.40E-07,7.37E-11,7.40E-07,0.007375693,7.40E-07,2
53033024903,h1n1pdm,2019_W01,3.20E-07,2.13E-53,3.19E-07,4.40E+39,3.20E-07,1
53033025001,h1n1pdm,2019_W01,0.000589574,1.09E-05,0.00058954,0.0319168,0.000589574,4
53033025003,h1n1pdm,2019_W01,3.32E-07,2.12E-53,3.31E-07,4.75E+39,3.32E-07,1
53033025005,h1n1pdm,2019_W01,2.48E-05,9.86E-08,2.48E-05,0.00623427,2.48E-05,3
53033025006,h1n1pdm,2019_W01,3.12E-07,2.48E-53,3.11E-07,3.59E+39,3.12E-07,1
53033025101,h1n1pdm,2019_W01,3.27E-07,1.85E-53,3.27E-07,5.29E+39,3.27E-07,1
53033025102,h1n1pdm,2019_W01,2.37E-07,1.63E-52,2.36E-07,3.15E+38,2.37E-07,1
53033025200,h1n1pdm,2019_W01,0.005098992,0.000278419,0.005098779,0.093156913,0.005098992,5
53033025301,h1n1pdm,2019_W01,2.70E-05,1.95E-08,2.70E-05,0.037118155,2.70E-05,3
53033025302,h1n1pdm,2019_W01,0.004423684,0.00040922,0.004423533,0.047725274,0.004423684,5
53033025400,h1n1pdm,2019_W01,3.80E-07,5.72E-54,3.80E-07,2.31E+40,3.80E-07,1
53033025500,h1n1pdm,2019_W01,2.75E-07,6.01E-53,2.75E-07,1.16E+39,2.75E-07,1
53033025601,h1n1pdm,2019_W01,2.96E-07,3.62E-53,2.96E-07,2.21E+39,2.96E-07,1
53033025602,h1n1pdm,2019_W01,2.95E-07,3.69E-53,2.95E-07,2.17E+39,2.95E-07,1
53033025701,h1n1pdm,2019_W01,0.003171487,0.000169882,0.003171354,0.059063237,0.003171487,4
53033025702,h1n1pdm,2019_W01,3.25E-07,1.90E-53,3.25E-07,5.11E+39,3.25E-07,1
53033025803,h1n1pdm,2019_W01,3.52E-07,1.01E-53,3.52E-07,1.12E+40,3.52E-07,1
53033025804,h1n1pdm,2019_W01,3.12E-07,2.55E-53,3.11E-07,3.49E+39,3.12E-07,1
53033025805,h1n1pdm,2019_W01,0.000823508,7.35E-06,0.000823452,0.091875127,0.000823508,4
53033025806,h1n1pdm,2019_W01,3.29E-07,1.72E-53,3.29E-07,5.76E+39,3.29E-07,1
53033026001,h1n1pdm,2019_W01,0.000527645,4.63E-05,0.000527627,0.00599795,0.000527645,4
53033026002,h1n1pdm,2019_W01,2.39E-07,1.45E-52,2.38E-07,3.60E+38,2.39E-07,1
53033026100,h1n1pdm,2019_W01,0.0007081,6.33E-06,0.000708052,0.078916011,0.0007081,4
53033026200,h1n1pdm,2019_W01,2.73E-07,1.47E-52,2.73E-07,4.65E+38,2.73E-07,1
53033026300,h1n1pdm,2019_W01,0.000545606,1.19E-05,0.000545576,0.024915323,0.000545606,4
53033026400,h1n1pdm,2019_W01,3.99E-05,9.58E-07,3.99E-05,0.001659116,3.99E-05,3
53033026500,h1n1pdm,2019_W01,1.88E-06,4.66E-10,1.88E-06,0.007529727,1.88E-06,2
53033026600,h1n1pdm,2019_W01,0.000181476,2.33E-06,0.000181464,0.014061705,0.000181476,3
53033026700,h1n1pdm,2019_W01,2.54E-07,1.09E-52,2.54E-07,5.45E+38,2.54E-07,1
53033026801,h1n1pdm,2019_W01,0.001735476,3.41E-05,0.001735378,0.088042071,0.001735476,4
53033026802,h1n1pdm,2019_W01,1.26E-05,5.22E-09,1.26E-05,0.029988144,1.26E-05,3
53033027000,h1n1pdm,2019_W01,1.21E-05,5.02E-09,1.21E-05,0.028836614,1.21E-05,3
53033027100,h1n1pdm,2019_W01,0.007432769,0.000745241,0.007432525,0.073989621,0.007432771,5
53033027200,h1n1pdm,2019_W01,0.001505906,2.02E-05,0.001505813,0.11200837,0.001505907,4
53033027300,h1n1pdm,2019_W01,3.69E-07,7.32E-54,3.68E-07,1.70E+40,3.69E-07,1
53033027400,h1n1pdm,2019_W01,2.09E-06,3.22E-10,2.09E-06,0.013473773,2.09E-06,2
53033027500,h1n1pdm,2019_W01,2.83E-07,4.96E-53,2.83E-07,1.48E+39,2.83E-07,1
53033027600,h1n1pdm,2019_W01,3.39E-07,1.34E-53,3.38E-07,7.81E+39,3.39E-07,1
53033027701,h1n1pdm,2019_W01,1.96E-05,3.08E-11,1.96E-05,12.39727615,1.96E-05,3
53033027702,h1n1pdm,2019_W01,1.68E-05,2.64E-11,1.68E-05,10.61067193,1.68E-05,3
53033027800,h1n1pdm,2019_W01,3.34E-07,1.47E-53,3.34E-07,6.96E+39,3.34E-07,1
53033027900,h1n1pdm,2019_W01,3.41E-07,1.30E-53,3.41E-07,8.18E+39,3.41E-07,1
53033028000,h1n1pdm,2019_W01,0.002969197,8.39E-05,0.002969045,0.104796135,0.002969198,4
53033028100,h1n1pdm,2019_W01,4.28E-07,2.29E-54,4.28E-07,7.31E+40,4.28E-07,1
53033028200,h1n1pdm,2019_W01,3.73E-07,7.01E-54,3.72E-07,1.81E+40,3.73E-07,1
53033028300,h1n1pdm,2019_W01,3.13E-07,2.44E-53,3.13E-07,3.68E+39,3.13E-07,1
53033028402,h1n1pdm,2019_W01,3.36E-07,1.46E-53,3.35E-07,7.08E+39,3.36E-07,1
53033028403,h1n1pdm,2019_W01,3.80E-07,5.73E-54,3.79E-07,2.30E+40,3.80E-07,1
53033028500,h1n1pdm,2019_W01,0.000137305,2.99E-07,0.000137293,0.062831085,0.000137305,3
53033028600,h1n1pdm,2019_W01,0.000167308,3.64E-07,0.000167294,0.076585603,0.000167308,3
53033028700,h1n1pdm,2019_W01,3.44E-07,1.18E-53,3.44E-07,9.15E+39,3.44E-07,1
53033028801,h1n1pdm,2019_W01,3.17E-07,2.22E-53,3.17E-07,4.16E+39,3.17E-07,1
53033028802,h1n1pdm,2019_W01,3.30E-07,1.71E-53,3.30E-07,5.83E+39,3.30E-07,1
53033028901,h1n1pdm,2019_W01,3.18E-07,2.05E-11,3.18E-07,0.004872758,3.18E-07,1
53033028902,h1n1pdm,2019_W01,8.23E-05,1.04E-07,8.23E-05,0.064808119,8.23E-05,3
53033029001,h1n1pdm,2019_W01,0.000930765,8.31E-06,0.000930702,0.103886682,0.000930765,4
53033029003,h1n1pdm,2019_W01,7.42E-05,9.38E-08,7.42E-05,0.058374641,7.42E-05,3
53033029004,h1n1pdm,2019_W01,1.79E-05,7.42E-09,1.79E-05,0.042795433,1.79E-05,3
53033029101,h1n1pdm,2019_W01,3.65E-05,2.64E-08,3.65E-05,0.050242254,3.65E-05,3
53033029102,h1n1pdm,2019_W01,3.43E-07,1.32E-53,3.42E-07,8.13E+39,3.43E-07,1
53033029203,h1n1pdm,2019_W01,3.27E-07,1.75E-53,3.26E-07,5.57E+39,3.27E-07,1
53033029204,h1n1pdm,2019_W01,0.002072371,4.07E-05,0.002072254,0.105160792,0.002072371,4
53033029205,h1n1pdm,2019_W01,1.63E-05,6.79E-09,1.63E-05,0.039052394,1.63E-05,3
53033029206,h1n1pdm,2019_W01,3.49E-07,5.35E-53,3.48E-07,2.08E+39,3.49E-07,1
53033029303,h1n1pdm,2019_W01,3.37E-07,1.42E-53,3.36E-07,7.30E+39,3.37E-07,1
53033029304,h1n1pdm,2019_W01,2.65E-07,7.82E-53,2.65E-07,8.23E+38,2.65E-07,1
53033029305,h1n1pdm,2019_W01,0.000269388,5.54E-06,0.000269374,0.013049494,0.000269389,4
53033029306,h1n1pdm,2019_W01,9.54E-05,1.21E-07,9.54E-05,0.075029047,9.54E-05,3
53033029307,h1n1pdm,2019_W01,3.31E-07,1.65E-53,3.31E-07,6.08E+39,3.31E-07,1
53033029403,h1n1pdm,2019_W01,1.53E-05,6.38E-09,1.53E-05,0.036641488,1.53E-05,3
53033029405,h1n1pdm,2019_W01,0.006677351,0.000364634,0.006677072,0.121982379,0.006677351,5
53033029406,h1n1pdm,2019_W01,3.24E-07,1.92E-53,3.24E-07,5.00E+39,3.24E-07,1
53033029407,h1n1pdm,2019_W01,0.000259508,9.38E-07,0.000259487,0.071461751,0.000259508,4
53033029408,h1n1pdm,2019_W01,3.54E-07,1.00E-53,3.53E-07,1.14E+40,3.54E-07,1
53033029502,h1n1pdm,2019_W01,0.000841701,7.52E-06,0.000841644,0.093833136,0.000841701,4
53033029503,h1n1pdm,2019_W01,0.000119147,2.59E-07,0.000119137,0.05449,0.000119147,3
53033029504,h1n1pdm,2019_W01,3.31E-07,1.65E-53,3.31E-07,6.10E+39,3.31E-07,1
53033029601,h1n1pdm,2019_W01,3.00E-07,3.56E-53,2.99E-07,2.31E+39,3.00E-07,1
53033029602,h1n1pdm,2019_W01,3.22E-07,2.02E-53,3.22E-07,4.71E+39,3.22E-07,1
53033029700,h1n1pdm,2019_W01,0.000572723,3.31E-06,0.000572681,0.098704502,0.000572723,4
53033029801,h1n1pdm,2019_W01,3.73E-07,3.18E-53,3.73E-07,4.01E+39,3.73E-07,1
53033029802,h1n1pdm,2019_W01,4.15E-05,3.00E-08,4.15E-05,0.057138156,4.15E-05,3
53033029901,h1n1pdm,2019_W01,0.000294373,3.13E-06,0.000294354,0.027617869,0.000294374,4
53033029902,h1n1pdm,2019_W01,3.33E-07,1.60E-53,3.32E-07,6.33E+39,3.33E-07,1
53033030003,h1n1pdm,2019_W01,3.04E-07,2.34E-52,3.04E-07,3.62E+38,3.04E-07,1
53033030004,h1n1pdm,2019_W01,3.76E-05,2.72E-08,3.76E-05,0.051673447,3.76E-05,3
53033030005,h1n1pdm,2019_W01,5.63E-06,1.39E-09,5.63E-06,0.022613407,5.63E-06,2
53033030006,h1n1pdm,2019_W01,3.95E-07,4.57E-54,3.95E-07,3.12E+40,3.95E-07,1
53033030100,h1n1pdm,2019_W01,3.35E-07,1.46E-53,3.34E-07,7.00E+39,3.35E-07,1
53033030201,h1n1pdm,2019_W01,0.00285233,8.06E-05,0.002852184,0.100617157,0.00285233,4
53033030202,h1n1pdm,2019_W01,0.000249751,9.03E-07,0.00024973,0.068776341,0.000249751,4
53033030304,h1n1pdm,2019_W01,3.13E-07,2.50E-53,3.13E-07,3.59E+39,3.13E-07,1
53033030305,h1n1pdm,2019_W01,0.008389961,0.000942155,0.008389699,0.074576964,0.008389963,5
53033030306,h1n1pdm,2019_W01,3.91E-07,4.61E-54,3.90E-07,3.03E+40,3.91E-07,1
53033030308,h1n1pdm,2019_W01,0.000839309,7.49E-06,0.000839252,0.093681593,0.000839309,4
53033030309,h1n1pdm,2019_W01,2.97E-07,3.51E-53,2.97E-07,2.31E+39,2.97E-07,1
53033030310,h1n1pdm,2019_W01,3.26E-07,1.86E-53,3.25E-07,5.22E+39,3.26E-07,1
53033030311,h1n1pdm,2019_W01,0.000494788,2.86E-06,0.000494751,0.085294878,0.000494788,4
53033030312,h1n1pdm,2019_W01,2.85E-07,4.78E-53,2.85E-07,1.56E+39,2.85E-07,1
53033030313,h1n1pdm,2019_W01,1.76E-07,1.14E-11,1.76E-07,0.002698264,1.76E-07,1
53033030314,h1n1pdm,2019_W01,3.70E-07,7.40E-54,3.70E-07,1.70E+40,3.70E-07,1
53033030401,h1n1pdm,2019_W01,3.56E-07,1.08E-53,3.55E-07,1.07E+40,3.56E-07,1
53033030403,h1n1pdm,2019_W01,2.63E-08,6.09E-13,2.63E-08,0.001127194,2.63E-08,1
53033030404,h1n1pdm,2019_W01,0.000359686,1.30E-06,0.000359657,0.099277307,0.000359686,4
53033030501,h1n1pdm,2019_W01,0.007712022,0.000712,0.007711759,0.083366832,0.007712023,5
53033030503,h1n1pdm,2019_W01,3.87E-07,5.26E-54,3.86E-07,2.60E+40,3.87E-07,1
53033030504,h1n1pdm,2019_W01,3.25E-07,1.85E-53,3.25E-07,5.21E+39,3.25E-07,1
53033030600,h1n1pdm,2019_W01,0.000140288,3.05E-07,0.000140276,0.06418733,0.000140288,3
53033030700,h1n1pdm,2019_W01,3.50E-07,1.12E-53,3.49E-07,9.96E+39,3.50E-07,1
53033030801,h1n1pdm,2019_W01,2.97E-07,3.97E-53,2.97E-07,2.04E+39,2.97E-07,1
53033030802,h1n1pdm,2019_W01,3.47E-07,1.11E-53,3.47E-07,9.93E+39,3.47E-07,1
53033030901,h1n1pdm,2019_W01,3.51E-07,1.03E-53,3.50E-07,1.10E+40,3.51E-07,1
53033030902,h1n1pdm,2019_W01,3.26E-07,1.85E-53,3.25E-07,5.25E+39,3.26E-07,1
53033031000,h1n1pdm,2019_W01,3.50E-07,1.06E-53,3.49E-07,1.06E+40,3.50E-07,1
53033031100,h1n1pdm,2019_W01,8.22E-05,1.04E-07,8.22E-05,0.064622477,8.22E-05,3
53033031202,h1n1pdm,2019_W01,0.003285468,0.000200614,0.003285336,0.053680928,0.003285468,4
53033031204,h1n1pdm,2019_W01,0.001757147,6.14E-05,0.001757062,0.050154418,0.001757147,4
53033031205,h1n1pdm,2019_W01,3.52E-07,1.04E-53,3.52E-07,1.09E+40,3.52E-07,1
53033031206,h1n1pdm,2019_W01,0.001374885,1.84E-05,0.0013748,0.10219845,0.001374885,4
53033031301,h1n1pdm,2019_W01,3.28E-07,1.69E-53,3.27E-07,5.82E+39,3.28E-07,1
53033031302,h1n1pdm,2019_W01,3.96E-07,4.15E-54,3.95E-07,3.45E+40,3.96E-07,1
53033031400,h1n1pdm,2019_W01,0.00298387,8.44E-05,0.002983717,0.105220386,0.00298387,4
53033031501,h1n1pdm,2019_W01,2.83E-07,4.74E-53,2.83E-07,1.55E+39,2.83E-07,1
53033031502,h1n1pdm,2019_W01,0.004704162,0.000257356,0.004703966,0.085778175,0.004704163,5
53033031601,h1n1pdm,2019_W01,0.001307406,1.75E-05,0.001307325,0.097286855,0.001307406,4
53033031603,h1n1pdm,2019_W01,3.32E-07,1.61E-53,3.31E-07,6.25E+39,3.32E-07,1
53033031604,h1n1pdm,2019_W01,0.000122356,1.82E-06,0.000122349,0.00820922,0.000122357,3
53033031605,h1n1pdm,2019_W01,3.58E-07,9.18E-54,3.58E-07,1.28E+40,3.58E-07,1
53033031703,h1n1pdm,2019_W01,2.86E-07,4.73E-53,2.85E-07,1.58E+39,2.86E-07,1
53033031704,h1n1pdm,2019_W01,3.12E-07,3.04E-53,3.11E-07,2.93E+39,3.12E-07,1
53033031705,h1n1pdm,2019_W01,0.004759762,0.000189189,0.004759542,0.119427853,0.004759763,5
53033031706,h1n1pdm,2019_W01,3.41E-07,1.34E-53,3.41E-07,7.97E+39,3.41E-07,1
53033031800,h1n1pdm,2019_W01,0.000865569,7.74E-06,0.00086551,0.096461566,0.000865569,4
53033031903,h1n1pdm,2019_W01,0.000305462,1.10E-06,0.000305438,0.084228347,0.000305462,4
53033031904,h1n1pdm,2019_W01,3.05E-07,3.10E-53,3.05E-07,2.75E+39,3.05E-07,1
53033031906,h1n1pdm,2019_W01,2.91E-07,4.17E-53,2.91E-07,1.86E+39,2.91E-07,1
53033031907,h1n1pdm,2019_W01,1.93E-06,2.97E-10,1.92E-06,0.012402989,1.93E-06,2
53033031908,h1n1pdm,2019_W01,0.001690592,8.40E-05,0.001690519,0.033928074,0.001690592,4
53033031909,h1n1pdm,2019_W01,2.54E-07,1.01E-52,2.54E-07,5.86E+38,2.54E-07,1
53033032002,h1n1pdm,2019_W01,0.010059708,0.001260321,0.010059409,0.080156084,0.01005971,5
53033032003,h1n1pdm,2019_W01,0.003951535,0.000241537,0.003951377,0.064496385,0.003951536,5
53033032005,h1n1pdm,2019_W01,3.61E-07,8.75E-54,3.61E-07,1.36E+40,3.61E-07,1
53033032006,h1n1pdm,2019_W01,0.001240714,1.66E-05,0.001240638,0.092247441,0.001240714,4
53033032007,h1n1pdm,2019_W01,3.41E-07,1.50E-53,3.40E-07,7.06E+39,3.41E-07,1
53033032008,h1n1pdm,2019_W01,3.68E-07,7.19E-54,3.68E-07,1.73E+40,3.68E-07,1
53033032010,h1n1pdm,2019_W01,3.31E-07,1.65E-53,3.31E-07,6.08E+39,3.31E-07,1
53033032011,h1n1pdm,2019_W01,0.000727568,1.59E-05,0.000727528,0.033181122,0.000727568,4
53033032102,h1n1pdm,2019_W01,3.46E-07,3.12E-53,3.46E-07,3.52E+39,3.46E-07,1
53033032103,h1n1pdm,2019_W01,5.05E-05,2.43E-07,5.05E-05,0.01041911,5.05E-05,3
53033032104,h1n1pdm,2019_W01,0.003827776,0.00015207,0.003827599,0.096090423,0.003827777,5
53033032203,h1n1pdm,2019_W01,0.001185952,1.59E-05,0.001185879,0.088114505,0.001185952,4
53033032207,h1n1pdm,2019_W01,0.00794145,0.000577756,0.007941152,0.10891947,0.007941451,5
53033032208,h1n1pdm,2019_W01,0.002707419,7.67E-05,0.00270728,0.095340654,0.002707419,4
53033032210,h1n1pdm,2019_W01,3.48E-07,1.23E-53,3.48E-07,9.05E+39,3.48E-07,1
53033032211,h1n1pdm,2019_W01,2.94E-07,3.88E-53,2.93E-07,2.03E+39,2.94E-07,1
53033032212,h1n1pdm,2019_W01,3.40E-07,1.30E-53,3.40E-07,8.17E+39,3.40E-07,1
53033032213,h1n1pdm,2019_W01,0.000584112,3.38E-06,0.000584069,0.100421403,0.000584112,4
53033032214,h1n1pdm,2019_W01,0.010768983,0.001524468,0.010768681,0.075949042,0.010768985,5
53033032215,h1n1pdm,2019_W01,2.97E-07,3.63E-53,2.96E-07,2.22E+39,2.97E-07,1
53033032307,h1n1pdm,2019_W01,3.73E-07,7.59E-54,3.72E-07,1.67E+40,3.73E-07,1
53033032309,h1n1pdm,2019_W01,4.14E-05,2.99E-08,4.14E-05,0.056953618,4.14E-05,3
53033032311,h1n1pdm,2019_W01,3.49E-07,1.08E-53,3.49E-07,1.04E+40,3.49E-07,1
53033032313,h1n1pdm,2019_W01,0.000668926,1.46E-05,0.00066889,0.030559412,0.000668927,4
53033032315,h1n1pdm,2019_W01,3.12E-07,2.43E-53,3.11E-07,3.66E+39,3.12E-07,1
53033032316,h1n1pdm,2019_W01,2.76E-07,6.03E-53,2.76E-07,1.16E+39,2.76E-07,1
53033032317,h1n1pdm,2019_W01,3.65E-07,7.62E-54,3.65E-07,1.60E+40,3.65E-07,1
53033032318,h1n1pdm,2019_W01,0.003020042,8.53E-05,0.003019887,0.106650035,0.003020042,4
53033032319,h1n1pdm,2019_W01,3.08E-07,2.64E-53,3.08E-07,3.29E+39,3.08E-07,1
53033032320,h1n1pdm,2019_W01,3.12E-07,2.43E-53,3.11E-07,3.66E+39,3.12E-07,1
53033032321,h1n1pdm,2019_W01,2.93E-07,3.99E-53,2.93E-07,1.97E+39,2.93E-07,1
53033032322,h1n1pdm,2019_W01,0.000328392,1.18E-06,0.000328365,0.090594012,0.000328392,4
53033032323,h1n1pdm,2019_W01,3.39E-07,1.44E-53,3.38E-07,7.30E+39,3.39E-07,1
53033032324,h1n1pdm,2019_W01,4.88E-07,7.91E-55,4.87E-07,2.75E+41,4.88E-07,1
53033032325,h1n1pdm,2019_W01,0.005026088,0.000306504,0.005025887,0.082226037,0.005026089,5
53033032326,h1n1pdm,2019_W01,3.49E-07,1.21E-53,3.49E-07,9.19E+39,3.49E-07,1
53033032327,h1n1pdm,2019_W01,3.27E-07,1.81E-53,3.26E-07,5.38E+39,3.27E-07,1
53033032328,h1n1pdm,2019_W01,3.41E-07,1.34E-53,3.41E-07,7.96E+39,3.41E-07,1
53033032329,h1n1pdm,2019_W01,3.42E-07,1.25E-53,3.42E-07,8.58E+39,3.42E-07,1
53033032401,h1n1pdm,2019_W01,8.11E-05,1.03E-07,8.11E-05,0.063778082,8.11E-05,3
53033032402,h1n1pdm,2019_W01,7.59E-07,7.57E-11,7.59E-07,0.00756545,7.59E-07,2
53033032500,h1n1pdm,2019_W01,0.00191446,6.69E-05,0.001914368,0.054630316,0.00191446,4
53033032601,h1n1pdm,2019_W01,3.59E-07,8.66E-54,3.58E-07,1.36E+40,3.59E-07,1
53033032602,h1n1pdm,2019_W01,0.004095618,0.000219267,0.004095447,0.076314101,0.004095619,5
53033032702,h1n1pdm,2019_W01,2.98E-07,1.25E-52,2.97E-07,6.52E+38,2.98E-07,1
53033032703,h1n1pdm,2019_W01,0.000310774,1.12E-06,0.000310749,0.085459801,0.000310775,4
53033032704,h1n1pdm,2019_W01,3.06E-07,2.79E-53,3.05E-07,3.07E+39,3.06E-07,1
53033032800,h1n1pdm,2019_W01,0.000238357,2.54E-06,0.000238342,0.022242663,0.000238357,3
53033000100,h1n1pdm,2019_W02,0.000422685,7.71E-05,0.000422675,0.002313756,0.000422685,4
53033000200,h1n1pdm,2019_W02,0.001035932,0.000266203,0.001035911,0.00402676,0.001035932,4
53033000300,h1n1pdm,2019_W02,0.001162963,6.15E-05,0.001162914,0.021935046,0.001162963,4
53033000401,h1n1pdm,2019_W02,0.00308187,0.000346091,0.003081773,0.027393354,0.00308187,4
53033000402,h1n1pdm,2019_W02,1.50E-05,6.82E-08,1.50E-05,0.00327132,1.50E-05,3
53033000500,h1n1pdm,2019_W02,1.27E-05,8.34E-09,1.27E-05,0.019201667,1.27E-05,3
53033000600,h1n1pdm,2019_W02,7.77E-05,2.58E-07,7.77E-05,0.023310503,7.77E-05,3
53033000700,h1n1pdm,2019_W02,0.001793007,0.000481244,0.001792973,0.006673012,0.001793007,4
53033000800,h1n1pdm,2019_W02,0.001831628,0.000485734,0.001831593,0.006899139,0.001831628,4
53033000900,h1n1pdm,2019_W02,0.000690785,0.000140431,0.000690769,0.00339348,0.000690785,4
53033001000,h1n1pdm,2019_W02,5.13E-05,4.13E-06,5.13E-05,0.000636974,5.13E-05,3
53033001100,h1n1pdm,2019_W02,0.001190519,0.000316675,0.001190497,0.004470737,0.00119052,4
53033001200,h1n1pdm,2019_W02,0.001730862,0.000386001,0.001730825,0.007751629,0.001730862,4
53033001300,h1n1pdm,2019_W02,2.01E-07,1.07E-47,2.01E-07,3.49E+33,2.01E-07,1
53033001400,h1n1pdm,2019_W02,7.18E-05,2.38E-07,7.18E-05,0.021541425,7.18E-05,3
53033001500,h1n1pdm,2019_W02,2.04E-07,1.00E-47,2.03E-07,3.83E+33,2.04E-07,1
53033001600,h1n1pdm,2019_W02,0.001338989,0.000171295,0.001338949,0.010448708,0.001338989,4
53033001701,h1n1pdm,2019_W02,0.001202926,8.86E-05,0.001202881,0.016301347,0.001202926,4
53033001702,h1n1pdm,2019_W02,0.000669553,2.65E-05,0.000669522,0.01684769,0.000669553,4
53033001800,h1n1pdm,2019_W02,0.00103458,4.10E-05,0.001034532,0.026030739,0.00103458,4
53033001900,h1n1pdm,2019_W02,0.000733302,0.000152196,0.000733285,0.003528525,0.000733302,4
53033002000,h1n1pdm,2019_W02,0.001747142,0.000648223,0.001747117,0.004705135,0.001747142,4
53033002100,h1n1pdm,2019_W02,0.00150183,0.000280525,0.001501794,0.008029005,0.00150183,4
53033002200,h1n1pdm,2019_W02,9.37E-07,1.02E-08,9.37E-07,8.61E-05,9.37E-07,2
53033002400,h1n1pdm,2019_W02,0.003131428,0.000605731,0.003131354,0.016166255,0.003131428,4
53033002500,h1n1pdm,2019_W02,0.000330567,2.69E-05,0.000330555,0.004055389,0.000330567,4
53033002600,h1n1pdm,2019_W02,0.001171676,0.000219612,0.001171648,0.006242414,0.001171676,4
53033002700,h1n1pdm,2019_W02,2.92E-06,1.15E-09,2.92E-06,0.007373868,2.92E-06,2
53033002800,h1n1pdm,2019_W02,0.00041157,1.97E-05,0.000411552,0.008567085,0.00041157,4
53033002900,h1n1pdm,2019_W02,0.003254428,0.000639912,0.003254352,0.016528739,0.003254429,4
53033003000,h1n1pdm,2019_W02,0.000344812,1.17E-05,0.000344795,0.010120321,0.000344812,4
53033003100,h1n1pdm,2019_W02,0.000198931,1.41E-05,0.000198924,0.00280272,0.000198931,3
53033003200,h1n1pdm,2019_W02,0.001302808,0.000379041,0.001302785,0.004473283,0.001302808,4
53033003300,h1n1pdm,2019_W02,0.000782127,0.000124204,0.000782106,0.004917583,0.000782127,4
53033003400,h1n1pdm,2019_W02,0.000114562,1.65E-06,0.000114555,0.007918794,0.000114562,3
53033003500,h1n1pdm,2019_W02,0.001113027,0.000152782,0.001112995,0.008095068,0.001113027,4
53033003600,h1n1pdm,2019_W02,0.001866302,0.000227872,0.001866246,0.015258423,0.001866302,4
53033003800,h1n1pdm,2019_W02,0.000661038,4.48E-05,0.000661013,0.009737483,0.000661038,4
53033003900,h1n1pdm,2019_W02,0.001741088,0.000214385,0.001741036,0.014115225,0.001741088,4
53033004000,h1n1pdm,2019_W02,0.000371385,2.64E-05,0.000371371,0.005220737,0.000371385,4
53033004100,h1n1pdm,2019_W02,0.000788511,9.31E-05,0.000788487,0.006666463,0.000788511,4
53033004200,h1n1pdm,2019_W02,3.10E-05,6.06E-08,3.10E-05,0.015788986,3.10E-05,3
53033004301,h1n1pdm,2019_W02,0.000628854,4.61E-05,0.00062883,0.008566011,0.000628854,4
53033004302,h1n1pdm,2019_W02,0.000114126,6.21E-07,0.000114118,0.020898355,0.000114126,3
53033004400,h1n1pdm,2019_W02,0.000459713,5.16E-05,0.000459698,0.004087938,0.000459713,4
53033004500,h1n1pdm,2019_W02,0.000344715,1.80E-05,0.000344701,0.006567486,0.000344716,4
53033004600,h1n1pdm,2019_W02,0.001747305,0.000314078,0.001747263,0.009706841,0.001747306,4
53033004700,h1n1pdm,2019_W02,0.002167987,0.000706029,0.002167952,0.006650948,0.002167987,4
53033004800,h1n1pdm,2019_W02,0.000174472,1.80E-05,0.000174467,0.001686926,0.000174472,3
53033004900,h1n1pdm,2019_W02,0.000603524,7.71E-05,0.000603507,0.004717037,0.000603524,4
53033005000,h1n1pdm,2019_W02,0.000232896,5.27E-05,0.000232891,0.00102747,0.000232896,3
53033005100,h1n1pdm,2019_W02,0.000363749,2.45E-05,0.000363735,0.005386538,0.000363749,4
53033005200,h1n1pdm,2019_W02,0.003234259,0.000745329,0.003234191,0.014017475,0.003234259,4
53033005301,h1n1pdm,2019_W02,0.002244723,0.000360036,0.002244664,0.013973835,0.002244723,4
53033005302,h1n1pdm,2019_W02,0.000644599,5.11E-05,0.000644575,0.008121537,0.000644599,4
53033005400,h1n1pdm,2019_W02,0.000352213,3.96E-05,0.000352202,0.003129972,0.000352213,4
53033005600,h1n1pdm,2019_W02,0.001437726,5.70E-05,0.001437659,0.036165996,0.001437726,4
53033005700,h1n1pdm,2019_W02,2.91E-06,2.08E-08,2.91E-06,0.000406523,2.91E-06,2
53033005801,h1n1pdm,2019_W02,0.000595552,0.000106232,0.000595537,0.003333944,0.000595552,4
53033005802,h1n1pdm,2019_W02,0.001162491,9.99E-05,0.00116245,0.013496861,0.001162491,4
53033005900,h1n1pdm,2019_W02,0.000314619,3.07E-05,0.000314609,0.003216877,0.000314619,4
53033006000,h1n1pdm,2019_W02,0.000280466,1.46E-05,0.000280454,0.005377236,0.000280466,4
53033006100,h1n1pdm,2019_W02,9.70E-05,8.84E-06,9.70E-05,0.001061928,9.70E-05,3
53033006200,h1n1pdm,2019_W02,0.000464762,4.49E-05,0.000464747,0.004805821,0.000464762,4
53033006300,h1n1pdm,2019_W02,1.86E-07,1.62E-47,1.86E-07,1.99E+33,1.86E-07,1
