CRA_NAME,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
Capitol Hill,rsva,2019_W11,0.107689303,0.044387489,0.10775079,0.260229577,0.10787843,5
Cascade/Eastlake,rsva,2019_W11,0.226102109,0.102916339,0.226151973,0.495770274,0.226259768,5
Cedar Park/Meadowbrook,rsva,2019_W11,0.071619111,0.031942761,0.071605836,0.160623744,0.071581668,5
Central Area/Squire Park,rsva,2019_W11,0.040714694,0.017626902,0.040720784,0.093892603,0.040734518,5
Columbia City,rsva,2019_W11,0.056688893,0.021980135,0.05668316,0.14616046,0.056674001,5
Downtown Commercial Core,rsva,2019_W11,0.079721428,0.031210455,0.079772474,0.20273741,0.079878327,5
Duwamish/SODO,rsva,2019_W11,0.123917661,0.042596241,0.123936791,0.359828323,0.123980915,5
Fauntleroy/Seaview,rsva,2019_W11,0.016116548,0.003581194,0.016158336,0.071395843,0.016243421,4
First Hill,rsva,2019_W11,0.112813863,0.052538225,0.112842871,0.241727498,0.112904854,5
Fremont,rsva,2019_W11,0.047572906,0.018638944,0.047564649,0.121434198,0.047550002,5
Georgetown,rsva,2019_W11,0.008929144,0.000804999,0.008934876,0.098468218,0.008947281,4
Green Lake,rsva,2019_W11,0.185933083,0.075422726,0.185942657,0.457853723,0.185969025,5
Greenwood/Phinney Ridge,rsva,2019_W11,0.136635523,0.060126018,0.136610585,0.310582822,0.136565275,5
Haller Lake,rsva,2019_W11,0.023240691,0.004120884,0.023234969,0.131042212,0.023225216,4
High Point,rsva,2019_W11,0.096137949,0.033227329,0.096154264,0.277625539,0.096191546,5
Highland Park,rsva,2019_W11,2.69E-05,9.11E-23,2.69E-05,7.65733E+12,2.69E-05,2
Interbay,rsva,2019_W11,0.142362465,0.066654227,0.142364181,0.303830875,0.14237226,5
Judkins Park,rsva,2019_W11,0.096794989,0.036976981,0.096839209,0.252516062,0.096932172,5
Laurelhurst/Sand Point,rsva,2019_W11,0.307105603,0.139414629,0.307072161,0.676418035,0.307015434,5
Licton Springs,rsva,2019_W11,0.007745382,0.00048568,0.007767506,0.121250313,0.007812547,4
Madison Park,rsva,2019_W11,0.008467295,0.000704705,0.00846609,0.101585586,0.008464582,4
Madrona/Leschi,rsva,2019_W11,0.110276883,0.040803679,0.110323756,0.297062552,0.11042274,5
Magnolia,rsva,2019_W11,0.040437027,0.010304634,0.040439168,0.158434556,0.040445846,5
Miller Park,rsva,2019_W11,0.036695807,0.010626959,0.036688071,0.126717545,0.036674512,5
Montlake/Portage Bay,rsva,2019_W11,0.099204897,0.041181568,0.099195876,0.238908556,0.099181524,5
Mt. Baker/North Rainier,rsva,2019_W11,0.334396153,0.138533284,0.334385865,0.806661474,0.334377918,5
NA,rsva,2019_W11,4.46E-05,4.41E-23,4.46E-05,4.35222E+13,4.46E-05,2
North Beach/Blue Ridge,rsva,2019_W11,0.024119635,0.006298118,0.024113711,0.092381792,0.024103219,4
North Beacon Hill/Jefferson Park,rsva,2019_W11,0.272738392,0.119169805,0.27276293,0.623418354,0.272822011,5
North Capitol Hill,rsva,2019_W11,2.19E-05,1.17E-22,2.19E-05,3.96466E+12,2.19E-05,2
North Delridge,rsva,2019_W11,0.087616343,0.026691039,0.08762711,0.287099348,0.087653106,5
Northgate/Maple Leaf,rsva,2019_W11,0.099305121,0.047516411,0.099309071,0.207353009,0.099320164,5
Olympic Hills/Victory Heights,rsva,2019_W11,0.059406095,0.024735372,0.059411149,0.142491272,0.059423525,5
Pioneer Square/International District,rsva,2019_W11,0.136492632,0.06505129,0.136483069,0.28630975,0.136468249,5
Queen Anne,rsva,2019_W11,0.072474882,0.033979558,0.072481128,0.154400148,0.072496007,5
Rainier Beach,rsva,2019_W11,0.055961079,0.020253518,0.055951933,0.15461768,0.05593603,5
Ravenna/Bryant,rsva,2019_W11,0.034899973,0.01505594,0.03491755,0.080611063,0.034954156,5
Riverview,rsva,2019_W11,0.075967056,0.020278726,0.076003074,0.283488542,0.07607947,5
Roxhill/Westwood,rsva,2019_W11,0.047468517,0.012840275,0.047464584,0.175353013,0.047459404,5
Seward Park,rsva,2019_W11,0.004211535,0.000319768,0.004230461,0.053969882,0.004268892,3
South Beacon Hill/NewHolly,rsva,2019_W11,0.005319081,0.000322893,0.005319712,0.087337088,0.005321614,4
South Park,rsva,2019_W11,2.13E-05,1.21E-22,2.13E-05,3.63314E+12,2.14E-05,2
Sunset Hill/Loyal Heights,rsva,2019_W11,0.228577088,0.109735956,0.228572248,0.475855888,0.228569717,5
University District,rsva,2019_W11,0.036533304,0.012504481,0.036524266,0.106777774,0.036507775,5
Wallingford,rsva,2019_W11,0.059605681,0.027813886,0.059605593,0.127647735,0.059607358,5
Wedgwood/View Ridge,rsva,2019_W11,0.067089304,0.028359426,0.067121636,0.1581634,0.067189267,5
West Seattle Junction/Genesee Hill,rsva,2019_W11,0.081794864,0.029974491,0.081781155,0.223204045,0.081757248,5
Whittier Heights,rsva,2019_W11,0.050294542,0.019300415,0.050281073,0.131140733,0.050256084,5
Alki/Admiral,rsva,2019_W12,0.042592102,0.011865244,0.042608662,0.152380496,0.042644181,5
Arbor Heights,rsva,2019_W12,0.088695731,0.033469637,0.088690085,0.23491885,0.088682514,5
Ballard,rsva,2019_W12,0.110588263,0.047569199,0.110599683,0.25674764,0.110626607,5
Beacon Hill,rsva,2019_W12,0.017852566,0.003201307,0.017847953,0.099543074,0.01784002,4
Belltown,rsva,2019_W12,0.028338516,0.009382504,0.028361017,0.085128736,0.028407333,5
Broadview/Bitter Lake,rsva,2019_W12,0.006824468,0.000673351,0.00683135,0.068631977,0.006846033,4
Capitol Hill,rsva,2019_W12,0.160368525,0.069486327,0.160387202,0.369593791,0.160430412,5
Cascade/Eastlake,rsva,2019_W12,0.134508431,0.058316329,0.13460771,0.308746707,0.134812586,5
Cedar Park/Meadowbrook,rsva,2019_W12,0.061424739,0.027033387,0.061416908,0.139561544,0.061403345,5
Central Area/Squire Park,rsva,2019_W12,0.046707021,0.020562659,0.046704103,0.106049284,0.046699912,5
Columbia City,rsva,2019_W12,0.070553749,0.02851486,0.070539703,0.174617023,0.07051427,5
Downtown Commercial Core,rsva,2019_W12,0.035078678,0.011111357,0.035167673,0.109088298,0.035349321,5
Duwamish/SODO,rsva,2019_W12,0.129682892,0.045108951,0.129684561,0.37243357,0.129693877,5
Fauntleroy/Seaview,rsva,2019_W12,0.018083193,0.004168714,0.018105728,0.077794587,0.01815213,4
First Hill,rsva,2019_W12,0.136390567,0.064509901,0.13639821,0.288077295,0.136417965,5
Fremont,rsva,2019_W12,0.03720683,0.014124704,0.037216602,0.097778563,0.037237777,5
Georgetown,rsva,2019_W12,0.012832971,0.001628965,0.012834565,0.10083531,0.012838906,4
Green Lake,rsva,2019_W12,0.161884508,0.064721681,0.161917967,0.404106914,0.161991352,5
Greenwood/Phinney Ridge,rsva,2019_W12,0.118432631,0.05159287,0.118413095,0.271906217,0.118378088,5
Haller Lake,rsva,2019_W12,0.025057898,0.004708054,0.025051163,0.133361044,0.02503944,4
High Point,rsva,2019_W12,0.102070334,0.035878471,0.102076884,0.289995517,0.102094708,5
Highland Park,rsva,2019_W12,2.99E-05,8.36E-22,2.98E-05,1.03076E+12,2.99E-05,2
Interbay,rsva,2019_W12,0.121223936,0.056133836,0.121236894,0.261449423,0.121266914,5
Judkins Park,rsva,2019_W12,0.101724386,0.039318958,0.101768795,0.262310792,0.101862191,5
Laurelhurst/Sand Point,rsva,2019_W12,0.295988809,0.133203648,0.29593997,0.657830437,0.295851881,5
Licton Springs,rsva,2019_W12,0.012382921,0.001234002,0.012397481,0.123181153,0.01242775,4
Madison Park,rsva,2019_W12,0.010001063,0.001027084,0.009999291,0.097276177,0.009996719,4
Madrona/Leschi,rsva,2019_W12,0.128332184,0.048813725,0.128349214,0.336839131,0.128388822,5
Magnolia,rsva,2019_W12,0.053085338,0.015265962,0.053080224,0.184483854,0.053072811,5
Miller Park,rsva,2019_W12,0.045483975,0.014269649,0.045471342,0.14504732,0.045448252,5
Montlake/Portage Bay,rsva,2019_W12,0.086813835,0.035331311,0.086805464,0.213251034,0.086792048,5
Mt. Baker/North Rainier,rsva,2019_W12,0.414108181,0.176158001,0.414091884,0.972925222,0.41407438,5
NA,rsva,2019_W12,4.93E-05,3.87E-22,4.93E-05,6.07219E+12,4.94E-05,2
North Beach/Blue Ridge,rsva,2019_W12,0.017612151,0.004013846,0.017611584,0.077187467,0.017611556,4
North Beacon Hill/Jefferson Park,rsva,2019_W12,0.34667056,0.154411452,0.346634392,0.778186139,0.346573915,5
North Capitol Hill,rsva,2019_W12,2.44E-05,1.10E-21,2.44E-05,5.2654E+11,2.44E-05,2
North Delridge,rsva,2019_W12,0.089950099,0.027782729,0.08995842,0.290759765,0.089979571,5
Northgate/Maple Leaf,rsva,2019_W12,0.113895048,0.055091701,0.113903963,0.235204585,0.113925397,5
Olympic Hills/Victory Heights,rsva,2019_W12,0.067886843,0.0287545,0.067879517,0.160244208,0.067867325,5
Pioneer Square/International District,rsva,2019_W12,0.129853087,0.061770244,0.129849836,0.272828406,0.129847476,5
Queen Anne,rsva,2019_W12,0.063393603,0.029341858,0.063399691,0.136793192,0.063414029,5
Rainier Beach,rsva,2019_W12,0.046247898,0.016242871,0.046247817,0.13155458,0.046249712,5
Ravenna/Bryant,rsva,2019_W12,0.04398884,0.019573683,0.044005507,0.098577348,0.044040527,5
Riverview,rsva,2019_W12,0.086532898,0.024351922,0.0865645,0.306506036,0.086632445,5
Roxhill/Westwood,rsva,2019_W12,0.055380423,0.01617267,0.055382398,0.189387259,0.055389325,5
Seward Park,rsva,2019_W12,0.007589982,0.000941788,0.007606899,0.06029691,0.007641482,4
South Beacon Hill/NewHolly,rsva,2019_W12,0.006925231,0.000589771,0.006924469,0.081183183,0.006923679,4
South Park,rsva,2019_W12,2.38E-05,1.13E-21,2.38E-05,4.81653E+11,2.38E-05,2
Sunset Hill/Loyal Heights,rsva,2019_W12,0.15957483,0.07463496,0.159583513,0.340841679,0.159606204,5
University District,rsva,2019_W12,0.029207405,0.009507028,0.029200704,0.089752245,0.029188665,5
Wallingford,rsva,2019_W12,0.045559383,0.020747248,0.04556573,0.099895388,0.045580018,5
Wedgwood/View Ridge,rsva,2019_W12,0.085935129,0.037532222,0.085953442,0.196378033,0.085993253,5
West Seattle Junction/Genesee Hill,rsva,2019_W12,0.084607722,0.03136547,0.084589381,0.228293568,0.084556185,5
Whittier Heights,rsva,2019_W12,0.042097295,0.015837055,0.042091604,0.111883986,0.042081966,5
Alki/Admiral,rsva,2019_W13,0.062873282,0.020090312,0.062870343,0.196608076,0.062867505,5
Arbor Heights,rsva,2019_W13,0.088369656,0.033744117,0.088398207,0.230804508,0.08845907,5
Ballard,rsva,2019_W13,0.097543661,0.041376293,0.097567725,0.229461393,0.097619595,5
Beacon Hill,rsva,2019_W13,0.019523524,0.003695325,0.019518385,0.103141759,0.019509466,4
Belltown,rsva,2019_W13,0.018759207,0.005505137,0.018784546,0.063374332,0.018836249,4
Broadview/Bitter Lake,rsva,2019_W13,0.003807921,0.000227367,0.003813128,0.063123842,0.003824209,3
Capitol Hill,rsva,2019_W13,0.223445346,0.099547573,0.223415744,0.501543964,0.223364083,5
Cascade/Eastlake,rsva,2019_W13,0.086196634,0.035411237,0.086291937,0.20836812,0.08648766,5
Cedar Park/Meadowbrook,rsva,2019_W13,0.048167879,0.020515734,0.048164069,0.113051837,0.048158171,5
Central Area/Squire Park,rsva,2019_W13,0.050843546,0.022488264,0.050834338,0.114981048,0.050817639,5
Columbia City,rsva,2019_W13,0.075551396,0.031048477,0.075540018,0.183845297,0.075520072,5
Downtown Commercial Core,rsva,2019_W13,0.01386784,0.00309051,0.013952066,0.060105694,0.014124384,4
Duwamish/SODO,rsva,2019_W13,0.132234507,0.045765276,0.132214836,0.3820211,0.132181515,5
Fauntleroy/Seaview,rsva,2019_W13,0.020276425,0.004784098,0.020280909,0.085716455,0.020291196,4
First Hill,rsva,2019_W13,0.160696567,0.076779204,0.16068457,0.336244586,0.160665605,5
Fremont,rsva,2019_W13,0.02880728,0.010456742,0.028837243,0.078831306,0.028898761,5
Georgetown,rsva,2019_W13,0.016853959,0.002674922,0.016852356,0.106068334,0.016850483,4
Green Lake,rsva,2019_W13,0.141723242,0.055400281,0.141748453,0.361881147,0.141804727,5
Greenwood/Phinney Ridge,rsva,2019_W13,0.086086234,0.03620664,0.086086483,0.20451541,0.086090194,5
Haller Lake,rsva,2019_W13,0.02280391,0.00406769,0.02279839,0.127810579,0.022789008,4
High Point,rsva,2019_W13,0.103097029,0.036300692,0.103097503,0.29251489,0.103103111,5
Highland Park,rsva,2019_W13,3.11E-05,2.58E-21,3.11E-05,3.62685E+11,3.12E-05,2
Interbay,rsva,2019_W13,0.104801551,0.04784151,0.104809947,0.229311015,0.104830394,5
Judkins Park,rsva,2019_W13,0.109362794,0.042761071,0.109397657,0.278963104,0.109472041,5
Laurelhurst/Sand Point,rsva,2019_W13,0.201277553,0.087214133,0.201251172,0.464500509,0.201205454,5
Licton Springs,rsva,2019_W13,0.018296105,0.002545248,0.018299498,0.1311423,0.018307824,4
Madison Park,rsva,2019_W13,0.010671184,0.001173236,0.010669294,0.096958704,0.010666516,4
Madrona/Leschi,rsva,2019_W13,0.144928714,0.05598785,0.144917934,0.374985083,0.144902277,5
Magnolia,rsva,2019_W13,0.062769426,0.019120926,0.062758976,0.206021908,0.062741217,5
Miller Park,rsva,2019_W13,0.04805925,0.015448642,0.048047492,0.149554469,0.048026251,5
Montlake/Portage Bay,rsva,2019_W13,0.064551745,0.025132915,0.064559812,0.165536691,0.064578609,5
Mt. Baker/North Rainier,rsva,2019_W13,0.441025622,0.189378837,0.441027802,1.026236736,0.441048087,5
NA,rsva,2019_W13,5.12E-05,1.13E-21,5.12E-05,2.22938E+12,5.12E-05,2
North Beach/Blue Ridge,rsva,2019_W13,0.011413261,0.002028719,0.011422782,0.063808631,0.011442624,4
North Beacon Hill/Jefferson Park,rsva,2019_W13,0.375458331,0.168598038,0.375424146,0.835933099,0.375368438,5
North Capitol Hill,rsva,2019_W13,2.55E-05,3.46E-21,2.55E-05,1.82196E+11,2.56E-05,2
North Delridge,rsva,2019_W13,0.088837934,0.027100294,0.088834029,0.290973411,0.088830734,5
Northgate/Maple Leaf,rsva,2019_W13,0.130203838,0.063420694,0.130203161,0.267142372,0.130205823,5
Olympic Hills/Victory Heights,rsva,2019_W13,0.070086408,0.029616664,0.070071482,0.165920735,0.070044104,5
Pioneer Square/International District,rsva,2019_W13,0.115271726,0.054427734,0.115279139,0.243877355,0.115297729,5
Queen Anne,rsva,2019_W13,0.051472629,0.023378566,0.051483574,0.113111746,0.051507306,5
Rainier Beach,rsva,2019_W13,0.035425584,0.011646884,0.035432613,0.107522547,0.035448371,5
Ravenna/Bryant,rsva,2019_W13,0.057178633,0.026131986,0.05718479,0.124946256,0.057199086,5
Riverview,rsva,2019_W13,0.096794462,0.028015809,0.096803491,0.333868717,0.096826718,5
Roxhill/Westwood,rsva,2019_W13,0.060346304,0.01830295,0.060358754,0.198519735,0.060386818,5
Seward Park,rsva,2019_W13,0.012661808,0.002256135,0.01267091,0.0706629,0.0126901,4
South Beacon Hill/NewHolly,rsva,2019_W13,0.008265206,0.000858926,0.008263831,0.079442044,0.008261879,4
South Park,rsva,2019_W13,2.48E-05,3.59E-21,2.48E-05,1.6629E+11,2.49E-05,2
Sunset Hill/Loyal Heights,rsva,2019_W13,0.098468533,0.0440661,0.098499654,0.219487376,0.098565768,5
University District,rsva,2019_W13,0.019946058,0.005675378,0.019949587,0.069949554,0.019957697,4
Wallingford,rsva,2019_W13,0.034266701,0.015110977,0.034276318,0.077526372,0.034296882,5
Wedgwood/View Ridge,rsva,2019_W13,0.108406219,0.048512692,0.108406164,0.242065773,0.108409742,5
West Seattle Junction/Genesee Hill,rsva,2019_W13,0.07769227,0.028435479,0.077679192,0.212275129,0.077656293,5
Whittier Heights,rsva,2019_W13,0.032044946,0.011492841,0.03205524,0.089105616,0.032077291,5
Alki/Admiral,rsva,2019_W14,0.084999685,0.028958847,0.084982297,0.249526546,0.084951326,5
Arbor Heights,rsva,2019_W14,0.090877919,0.034750156,0.090925585,0.236761939,0.09102486,5
Ballard,rsva,2019_W14,0.091322978,0.038049804,0.091336669,0.218824806,0.091367614,5
Beacon Hill,rsva,2019_W14,0.018448623,0.003297851,0.01844461,0.103165539,0.018437925,4
Belltown,rsva,2019_W14,0.01282768,0.003192171,0.01284417,0.051115797,0.012878004,4
Broadview/Bitter Lake,rsva,2019_W14,0.002032077,6.55E-05,0.002035535,0.06224897,0.002042905,3
Capitol Hill,rsva,2019_W14,0.248385113,0.111376838,0.248352283,0.553930675,0.248294887,5
Cascade/Eastlake,rsva,2019_W14,0.06125381,0.023820102,0.061325794,0.156359832,0.06147369,5
Cedar Park/Meadowbrook,rsva,2019_W14,0.036153646,0.014459187,0.03614997,0.090373043,0.036144018,5
Central Area/Squire Park,rsva,2019_W14,0.048719842,0.021338544,0.04871238,0.111246538,0.048699129,5
Columbia City,rsva,2019_W14,0.075504864,0.030887449,0.075496241,0.184538118,0.07548185,5
Downtown Commercial Core,rsva,2019_W14,0.00519307,0.00070581,0.005248115,0.035995459,0.005361329,4
Duwamish/SODO,rsva,2019_W14,0.125547746,0.042301038,0.125525238,0.37261766,0.125486058,5
Fauntleroy/Seaview,rsva,2019_W14,0.0222089,0.0052232,0.0222042,0.09441625,0.022196165,4
First Hill,rsva,2019_W14,0.175580786,0.083999998,0.175557027,0.367034614,0.175514878,5
Fremont,rsva,2019_W14,0.023762861,0.008221587,0.02380694,0.067914709,0.023896918,4
Georgetown,rsva,2019_W14,0.020283037,0.003612699,0.020280964,0.113760531,0.020278312,4
Green Lake,rsva,2019_W14,0.124992536,0.047166479,0.124994568,0.330906853,0.125003961,5
Greenwood/Phinney Ridge,rsva,2019_W14,0.057837528,0.022816275,0.057865812,0.146091499,0.057924985,5
Haller Lake,rsva,2019_W14,0.018679392,0.002819144,0.018676821,0.123646826,0.018673188,4
High Point,rsva,2019_W14,0.10028419,0.034767976,0.10028234,0.289005469,0.100283173,5
Highland Park,rsva,2019_W14,3.12E-05,2.52E-21,3.12E-05,3.72886E+11,3.12E-05,2
Interbay,rsva,2019_W14,0.088470275,0.039592582,0.088479471,0.197428532,0.088501062,5
Judkins Park,rsva,2019_W14,0.125013535,0.049312657,0.125018664,0.316580967,0.125033965,5
Laurelhurst/Sand Point,rsva,2019_W14,0.106784339,0.04168567,0.106829351,0.272669035,0.106923956,5
Licton Springs,rsva,2019_W14,0.025215091,0.004302369,0.025210709,0.147681348,0.025203848,4
Madison Park,rsva,2019_W14,0.010309972,0.001051468,0.010308445,0.100964016,0.010306394,4
Madrona/Leschi,rsva,2019_W14,0.1535423,0.059305546,0.1535207,0.397484335,0.153483632,5
Magnolia,rsva,2019_W14,0.068446337,0.02102027,0.068433744,0.222861026,0.068411952,5
Miller Park,rsva,2019_W14,0.044950956,0.014192218,0.044950034,0.142237857,0.044950412,5
Montlake/Portage Bay,rsva,2019_W14,0.046455301,0.016800195,0.046470999,0.128095623,0.046504498,5
Mt. Baker/North Rainier,rsva,2019_W14,0.447083764,0.191293697,0.447060254,1.04439746,0.447029371,5
NA,rsva,2019_W14,5.10E-05,1.05E-21,5.10E-05,2.39229E+12,5.11E-05,2
North Beach/Blue Ridge,rsva,2019_W14,0.006909474,0.000844744,0.006926923,0.055616194,0.006962349,4
North Beacon Hill/Jefferson Park,rsva,2019_W14,0.379907527,0.170158959,0.379867705,0.848073982,0.379800878,5
North Capitol Hill,rsva,2019_W14,2.56E-05,3.44E-21,2.56E-05,1.84075E+11,2.57E-05,2
North Delridge,rsva,2019_W14,0.082421669,0.02396381,0.082411254,0.283359463,0.082394777,5
Northgate/Maple Leaf,rsva,2019_W14,0.135014869,0.065731474,0.135007182,0.277230211,0.134995926,5
Olympic Hills/Victory Heights,rsva,2019_W14,0.060278831,0.024839867,0.060269859,0.146280098,0.060254146,5
Pioneer Square/International District,rsva,2019_W14,0.106830642,0.049899159,0.106832013,0.228541032,0.106838279,5
Queen Anne,rsva,2019_W14,0.043793256,0.019454199,0.0438011,0.09841146,0.043818391,5
Rainier Beach,rsva,2019_W14,0.026464018,0.007764674,0.026471463,0.089953538,0.026487792,5
Ravenna/Bryant,rsva,2019_W14,0.070781557,0.03289573,0.070778744,0.152226746,0.070775433,5
Riverview,rsva,2019_W14,0.105843298,0.030562845,0.105829086,0.36640405,0.105806263,5
Roxhill/Westwood,rsva,2019_W14,0.065058538,0.019952762,0.065076423,0.211577067,0.065115587,5
Seward Park,rsva,2019_W14,0.019709557,0.004442211,0.019709288,0.08733511,0.019710031,4
South Beacon Hill/NewHolly,rsva,2019_W14,0.009116583,0.001002341,0.009115375,0.082811062,0.009113816,4
South Park,rsva,2019_W14,2.49E-05,3.58E-21,2.49E-05,1.67607E+11,2.50E-05,2
Sunset Hill/Loyal Heights,rsva,2019_W14,0.060500141,0.025404335,0.060546513,0.143356795,0.060642445,5
University District,rsva,2019_W14,0.012192903,0.002715127,0.012211232,0.054223118,0.012248621,4
Wallingford,rsva,2019_W14,0.026999219,0.011453331,0.027008181,0.063478858,0.027027269,5
Wedgwood/View Ridge,rsva,2019_W14,0.136730911,0.061747745,0.136708056,0.302829639,0.136666777,5
West Seattle Junction/Genesee Hill,rsva,2019_W14,0.067999424,0.023829554,0.067988776,0.194022947,0.067970472,5
Whittier Heights,rsva,2019_W14,0.024680985,0.008248565,0.024702928,0.073411584,0.024748143,4
Alki/Admiral,rsva,2019_W15,0.093182869,0.03192937,0.093165449,0.271960354,0.093134729,5
Arbor Heights,rsva,2019_W15,0.093101257,0.035423644,0.093135095,0.243980772,0.093206759,5
Ballard,rsva,2019_W15,0.078452899,0.031709681,0.07846008,0.193839985,0.078477564,5
Beacon Hill,rsva,2019_W15,0.014896755,0.002245133,0.014893973,0.098772012,0.014889605,4
Belltown,rsva,2019_W15,0.008619236,0.001708156,0.008625178,0.043261404,0.008637751,4
Broadview/Bitter Lake,rsva,2019_W15,0.000987231,1.54E-05,0.000989124,0.062249742,0.000993182,3
Capitol Hill,rsva,2019_W15,0.214748338,0.094438569,0.214719143,0.488326913,0.214668077,5
Cascade/Eastlake,rsva,2019_W15,0.047594346,0.017501248,0.047628955,0.128793362,0.047700896,5
Cedar Park/Meadowbrook,rsva,2019_W15,0.023082262,0.008165034,0.023080675,0.065214992,0.023078528,4
Central Area/Squire Park,rsva,2019_W15,0.039442636,0.016741474,0.039440748,0.092877636,0.039438393,5
Columbia City,rsva,2019_W15,0.065810273,0.026174291,0.065808053,0.165357977,0.065806211,5
Downtown Commercial Core,rsva,2019_W15,0.001766756,0.000128566,0.001793855,0.022284028,0.001849902,3
Duwamish/SODO,rsva,2019_W15,0.101857002,0.03247483,0.101853559,0.31919645,0.101851689,5
Fauntleroy/Seaview,rsva,2019_W15,0.022232972,0.005010187,0.022227821,0.098652044,0.022218908,4
